mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.09478511810302734,0.0057813713018094685,0.0023760318756103514,0.00046503958899477644,0.05,2,2,50,"{'learning_rate': 0.05, 'max_depth': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.8752356301286804,0.8519394072490674,0.8101566214575653,0.8861202772801096,0.8128432175190214,0.8472590307268888,0.031227646387440414,72,0.8764437228327372,0.8747239411755431,0.8748992377435812,0.8731844112069527,0.8783995206347586,0.8755301667187145,0.0017673944997125804
0.23242316246032715,0.026567449285135117,0.002311897277832031,0.0002672787926695643,0.05,2,2,100,"{'learning_rate': 0.05, 'max_depth': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9230187901450957,0.9141591082381559,0.8891199165891169,0.9340953226198491,0.8718342796810613,0.9064454834546558,0.0227894659950013,54,0.9412930574957882,0.9390465589721241,0.942755975376669,0.9409650106415752,0.9438871772367126,0.9415895559445738,0.0016482960693502229
0.2828954219818115,0.024229951043390985,0.002645111083984375,0.0002612563157636069,0.05,2,2,150,"{'learning_rate': 0.05, 'max_depth': 2, 'min_samples_split': 2, 'n_estimators': 150}",0.9297851029027322,0.9315895867329015,0.9057606624372195,0.9455140399858583,0.8851717313917881,0.9195642246900999,0.0214282548226656,43,0.9580951490631854,0.9547975331442818,0.9606123136160738,0.9579718818360023,0.9605371586037207,0.9584028072526529,0.002131465492685957
0.09594254493713379,0.011292815505190443,0.00691065788269043,0.009342655808700126,0.05,2,5,50,"{'learning_rate': 0.05, 'max_depth': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.8752356301286804,0.8519394072490674,0.8101566214575653,0.8861202772801096,0.8128432175190214,0.8472590307268888,0.031227646387440414,72,0.8764437228327372,0.8747239411755431,0.8748992377435812,0.8731844112069527,0.8783995206347586,0.8755301667187145,0.0017673944997125804
0.1710845947265625,0.01490525695618886,0.0024566173553466795,0.00019194477898908633,0.05,2,5,100,"{'learning_rate': 0.05, 'max_depth': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.9229653881425594,0.9141591082381559,0.8891199165891169,0.9340953226198491,0.8718342796810613,0.9064348030541487,0.022781707519735503,55,0.9412383286015877,0.9390465589721241,0.942755975376669,0.9409650106415752,0.9438871772367126,0.9415786101657337,0.0016504090357928646
0.27736597061157225,0.01735840455331482,0.0023104667663574217,0.00035422060685921347,0.05,2,5,150,"{'learning_rate': 0.05, 'max_depth': 2, 'min_samples_split': 5, 'n_estimators': 150}",0.9297601536377632,0.9313829087546304,0.9057606624372195,0.9455140399858583,0.885353983989344,0.9195543497609631,0.021344364999262143,44,0.9577468750271707,0.9550753356584616,0.9606123136160738,0.9579718818360023,0.9605181550715675,0.9583849122418553,0.0020514884653450196
0.09337754249572754,0.007013377916461363,0.003766965866088867,0.00281828637451669,0.05,2,10,50,"{'learning_rate': 0.05, 'max_depth': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.8752356301286804,0.8519394072490674,0.8101566214575653,0.8861202772801096,0.8128432175190214,0.8472590307268888,0.031227646387440414,72,0.8764437228327372,0.8747239411755431,0.8748992377435812,0.8731844112069527,0.8783995206347586,0.8755301667187145,0.0017673944997125804
0.17046947479248048,0.005709048660316561,0.002628517150878906,0.00012748296492132874,0.05,2,10,100,"{'learning_rate': 0.05, 'max_depth': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.9231530750959818,0.9141591082381559,0.8891199165891169,0.9340953226198491,0.872282405284719,0.9065619655655646,0.02267324665089519,52,0.9411192783133718,0.9390465589721241,0.942755975376669,0.9409650106415752,0.9438187365920282,0.9415411119791537,0.0016368321874536379
0.28354830741882325,0.022835231888949738,0.0022686004638671877,0.0003382835984290481,0.05,2,10,150,"{'learning_rate': 0.05, 'max_depth': 2, 'min_samples_split': 10, 'n_estimators': 150}",0.9302354893699294,0.9306139251139475,0.9058434477070931,0.9455140399858583,0.8847462236472472,0.9193906251648152,0.02149310083198482,45,0.9577513818543956,0.9538391379127854,0.9604314614729814,0.9579718818360023,0.9605462939640765,0.9581080314080481,0.0024377300442317766
0.11622638702392578,0.00863323893666991,0.0024495601654052736,0.0002816106114556316,0.05,3,2,50,"{'learning_rate': 0.05, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 50}",0.912927435212918,0.9018905929616916,0.8694850625225605,0.9126055233054464,0.8567002106853153,0.8907217649375865,0.02326025397675724,65,0.9329228673574683,0.9313865246217312,0.9327960531398134,0.9310602974812306,0.9328017032735992,0.9321934891747686,0.0008000394314716566
0.2368741512298584,0.024010265877116663,0.0026535987854003906,0.00014687172766458538,0.05,3,2,100,"{'learning_rate': 0.05, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.9399740568558718,0.9315497822706612,0.9113975497818723,0.9408177211816615,0.8911592212278899,0.9229796662635913,0.0191161635675358,34,0.9699834086889269,0.9694241561274834,0.9717768167472813,0.9703045075009725,0.9715544377948482,0.9706086653719023,0.000910558421186973
0.3679324150085449,0.03852111769696364,0.0027437686920166017,0.0003014523407228318,0.05,3,2,150,"{'learning_rate': 0.05, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 150}",0.9408793545208832,0.9341314184792974,0.9178895189158965,0.9438015678476321,0.895256258828677,0.9263916237184773,0.017969984163699028,4,0.977930921674681,0.9771105819103898,0.9791397185341403,0.9786151715835855,0.9793764381852499,0.9784345663776094,0.0008274748530971067
0.118858003616333,0.011256533179143227,0.0024180889129638674,0.00027723237743874294,0.05,3,5,50,"{'learning_rate': 0.05, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 50}",0.9135030445998569,0.897995719889395,0.8674602220607318,0.9126234887694985,0.856143685926182,0.8895452322491328,0.023585607517282822,66,0.9321237860403033,0.9313425718932997,0.9325837461576221,0.931065124936011,0.9324724712140178,0.9319175400482507,0.0006085255115315133
